Epoch,n_runs,Train_Loss_median,Train_Loss_q25,Train_Loss_q75,Train_Data_Loss_median,Train_Data_Loss_q25,Train_Data_Loss_q75,Train_Phys_Loss_median,Train_Phys_Loss_q25,Train_Phys_Loss_q75,validation_station_mae_catalog_median,validation_station_mae_catalog_q25,validation_station_mae_catalog_q75,validation_event_mae_catalog_median,validation_event_mae_catalog_q25,validation_event_mae_catalog_q75,LR_median,LR_q25,LR_q75
161,7,0.1264411890601022,0.12314591167210814,0.13206623185370153,0.0231465653030231,0.019385508158646002,0.024229607191948548,0.1901285219698362,0.1819345468691237,0.19683230843372757,0.3179726157077523,0.25625369194638303,0.40903022799288435,0.2320584654808044,0.2084463834762573,0.24080485531261986,6.331154273257477e-05,6.331154273257477e-05,6.331154273257477e-05
162,7,0.1290508104620334,0.12541564748424425,0.1340326142601782,0.023325829614471,0.01933927305194745,0.0250872213259234,0.1964935293532429,0.18005076391206684,0.19989477338342498,0.4116339086826193,0.25810440463208806,0.4303537326001645,0.2369763255119323,0.22925951225416996,0.2458607575723103,6.205554551086733e-05,6.205554551086733e-05,6.205554551086733e-05
163,7,0.1275206174616172,0.1252207854183256,0.1328521034410864,0.0227191051703948,0.019116045797038503,0.0245707590126404,0.1952591164818627,0.18018520999248078,0.19978495440235283,0.356625981505131,0.2548891598235571,0.39855454908564486,0.2241248488426208,0.2194227150508335,0.2514877021312713,6.079162869547908e-05,6.079162869547908e-05,6.079162869547908e-05
164,7,0.1262936747922629,0.1241707752131348,0.13299731744772214,0.0226595843020951,0.018566361139629048,0.0246524242251716,0.1915588895829279,0.1792918922926294,0.20286868146121345,0.3555939770484155,0.27020365171297067,0.39352655858582297,0.2395261355808803,0.20611821115016934,0.24963254587990893,5.9520658511861305e-05,5.9520658511861305e-05,5.9520658511861305e-05
165,7,0.1225027949508338,0.1204378330105278,0.13036760336110553,0.0219417381082352,0.0177780658928762,0.0235773603118329,0.1892329468857237,0.17631113919411476,0.19820365524485256,0.297695132981107,0.2467800247272805,0.41353050894119414,0.2342615127563476,0.22220644354820246,0.2398476387773241,5.824350601949144e-05,5.824350601949144e-05,5.824350601949144e-05
166,7,0.1218737572148683,0.12007797677037166,0.1313313281793158,0.0219392666596467,0.017815081653262052,0.0226846484906041,0.1909377847151807,0.17660638533519524,0.1997644866860872,0.367532914923143,0.2706508637371536,0.3700211964629547,0.2205847203731537,0.21016414463520044,0.2508215223039899,5.696104651489256e-05,5.696104651489256e-05,5.696104651489256e-05
167,7,0.1220219163239701,0.12058629820971155,0.12905644986669124,0.0215584340624786,0.018121575649796648,0.0229477042468143,0.1906431810956371,0.17727225178260164,0.20279698218570905,0.3681269336248421,0.25301796460197057,0.3958984303183994,0.2425664961338043,0.2337900251150131,0.26093912124633784,5.567415893174885e-05,5.567415893174885e-05,5.567415893174885e-05
168,7,0.1231529945637645,0.1223562218501084,0.13201559896234993,0.0208348525108635,0.01788332063599495,0.0233006231635743,0.1906725375396722,0.1812184283702989,0.1979092053006761,0.3615695851981838,0.2752798390266452,0.40069155784076305,0.2214739620685577,0.20677118003368375,0.2474747832332338,5.438372523852833e-05,5.438372523852833e-05,5.438372523852833e-05
169,7,0.1256922074806284,0.1213993488449151,0.13175535328417695,0.0209921223352055,0.018325161011004648,0.0238288829024296,0.1893998992170188,0.17910851341768808,0.2009294598765181,0.3121908315656457,0.27862561490377646,0.37075728541064756,0.231607586145401,0.19616216421127314,0.2419701027018683,5.309062983402572e-05,5.309062983402572e-05,5.309062983402572e-05
170,7,0.1220193743156628,0.1200629936737521,0.1308452727276068,0.0209801007874035,0.017689500849143502,0.0229574441304184,0.1894908212187701,0.1782654820301411,0.19945549890820263,0.3746268540653807,0.2641686335865646,0.40058329599112236,0.2237590253353119,0.21799211204051966,0.2550513765641621,5.179575894123972e-05,5.179575894123972e-05,5.179575894123972e-05
171,7,0.1247190107918531,0.11958949153622556,0.13061033478309836,0.0215655676398576,0.0170393047862645,0.022557163905673097,0.1895494526621351,0.1788707591580171,0.19884023939545895,0.3651041276959221,0.2571440045460384,0.3855053203578539,0.2179291546344757,0.2098073661327362,0.24357824666159494,5.0500000000000015e-05,5.0500000000000015e-05,5.0500000000000015e-05
172,7,0.1215579671226753,0.12012440888068365,0.1277820994024588,0.0212806024259653,0.0171112768223109,0.02340595773789495,0.1903635976136163,0.1781942004792929,0.1948687596307469,0.3189325892384002,0.30125427421945783,0.380620996289343,0.2233865559101104,0.21757613548210686,0.23367482849529808,4.9204241058760286e-05,4.9204241058760286e-05,4.9204241058760286e-05
173,7,0.1270723889021817,0.1200974545128944,0.12977193783944357,0.0208860022230286,0.01719653730450165,0.022209250021182403,0.1968095491446309,0.17708340748123205,0.2036026571312501,0.3479020434492582,0.25569337508107837,0.39844681627858647,0.2352252687726702,0.2070336043834686,0.2414082139730453,4.790937016597429e-05,4.790937016597429e-05,4.790937016597429e-05
174,7,0.1221705126086731,0.121403842394988,0.1306399991011819,0.0203582524258139,0.017248603162043852,0.0220836362685281,0.1905994535673936,0.1789016034748726,0.1996693139080356,0.3833127528726064,0.2500513190440081,0.42760773946887487,0.2285737097263336,0.21601505577564234,0.25375410488673616,4.661627476147168e-05,4.661627476147168e-05,4.661627476147168e-05
175,7,0.1207559073641765,0.11970279940932091,0.12787074396165396,0.0207479410331781,0.0168248887806061,0.0218330065626487,0.1891445211529532,0.1778963980230589,0.19723413594807654,0.3499173431565463,0.2433148394109016,0.3829044685807339,0.2250606119632721,0.21502451598644257,0.24787000247410362,4.532584106825116e-05,4.532584106825116e-05,4.532584106825116e-05
176,7,0.1218379363155742,0.1197128807990881,0.12743548689811335,0.0203788991729435,0.01633936927871785,0.0219252722841967,0.1904010266598079,0.1775067299473474,0.19708846773828226,0.3796029666465514,0.24450898649738206,0.4228133826505075,0.2473969757556915,0.22698782171521864,0.2511177722896848,4.403895348510746e-05,4.403895348510746e-05,4.403895348510746e-05
177,6,0.12306630138426365,0.12204732908915158,0.12475742009987187,0.02085613622207365,0.017409271953959277,0.021820544558192573,0.1882794499085313,0.17975283586968432,0.19316608887030579,0.3553309775930174,0.27582295382714606,0.375430297613936,0.2003752142190933,0.19671596586704246,0.23198129875319343,4.275649398050857e-05,4.275649398050857e-05,4.275649398050857e-05
178,6,0.11998837380384265,0.11916007487688858,0.12316929341436264,0.020941356293568948,0.017299089077064227,0.022096761093036252,0.18479932241464203,0.17761012993635106,0.18972163893477928,0.40357314127756244,0.29207449614398306,0.43401892689507404,0.2284131518432072,0.21372865885496137,0.2440093500273568,4.147934148813871e-05,4.147934148813871e-05,4.147934148813871e-05
179,6,0.1222862981469329,0.12042197723626598,0.12327124493774447,0.0200796431447714,0.016856261067938798,0.021171006842918175,0.1856596129972872,0.17930163469276864,0.19301104906682254,0.3732075788914035,0.2933231025390442,0.4071199676127133,0.22183004447392052,0.21602305344172884,0.23156246436493733,4.020837130452091e-05,4.020837130452091e-05,4.020837130452091e-05
180,6,0.12138935066937864,0.11534148237139297,0.12312347706280423,0.0199956600546103,0.0170769237384526,0.0207233637561514,0.18549531080564646,0.17440555553706538,0.19313164697861218,0.37569160266044,0.28681725353812376,0.3933865756027458,0.22313605248928065,0.20225003361701963,0.22822401672601694,3.894445448913269e-05,3.894445448913269e-05,3.894445448913269e-05
181,6,0.11813238687901355,0.11722086912744492,0.12125842374219598,0.0201230992371566,0.017007642736358325,0.020954950126248026,0.18269824559653725,0.1753780596442717,0.19209200317910563,0.37591458132628713,0.27676601723160993,0.41246683321204813,0.23002364592892782,0.21706447005271912,0.24583272316626137,3.768845726742523e-05,3.768845726742523e-05,3.768845726742523e-05
182,6,0.12030987615692175,0.11750142625246605,0.1228842279207666,0.02042834643562615,0.017175578445245174,0.020655281576597975,0.18500168745411172,0.1758996634523143,0.19328912980708907,0.36823533777382683,0.28016784139623613,0.4116128244801349,0.22269454598426813,0.20744735002517695,0.24650724551507402,3.644124043715583e-05,3.644124043715583e-05,3.644124043715583e-05
183,5,0.119928166998258,0.1171735192801286,0.120197695112641,0.0193055057456235,0.0156752318788646,0.0197019386440777,0.1910678312007706,0.1760664776831813,0.1913041485580633,0.3409853984879233,0.255955980163621,0.3874522712935641,0.2313988506793975,0.222562551498413,0.237558228628976,3.5203658778440106e-05,3.5203658778440106e-05,3.5203658778440106e-05
184,5,0.1209678744251404,0.1158699143828532,0.1263228387955112,0.0193743625809626,0.016369154333594,0.0205213350975503,0.1921733945508298,0.1744551118888838,0.1963421444630636,0.3777853637306661,0.2650962649954406,0.3978557528583446,0.2286328375339508,0.2236669063568115,0.2379436492919922,3.397656046792834e-05,3.397656046792834e-05,3.397656046792834e-05
185,4,0.12024994567398525,0.11862292138318932,0.12443974706910421,0.02024263912658015,0.018603708181644273,0.02085651568025355,0.18497458787336035,0.17791430224617044,0.19436926002464316,0.3679561902782318,0.3353173131819702,0.3907132979626973,0.2185948491096496,0.20941779762506482,0.23254361003637308,3.276078649750764e-05,3.276078649750764e-05,3.276078649750764e-05
186,4,0.11709339832911825,0.11604978169702475,0.12037998210234552,0.019406459382645097,0.0178986286173606,0.020093579131633423,0.18239177539872045,0.1753219110082658,0.19153166807362265,0.38297963250783185,0.3335921492765123,0.4083086503456946,0.2195975482463836,0.20866436511278147,0.2307712276067052,3.1557170097928055e-05,3.1557170097928055e-05,3.1557170097928055e-05
187,4,0.1181261955788244,0.11547867760522296,0.12347765433907067,0.0196648730637803,0.0181412500192928,0.020401198418416498,0.18353558087083474,0.17846008261210675,0.19075836292023524,0.3781835387045991,0.31834164825119465,0.4215468164554088,0.22322152554988856,0.21593023091554636,0.23664837862764082,3.0366536167747906e-05,3.0366536167747906e-05,3.0366536167747906e-05
188,4,0.11900782882561466,0.11500403818613818,0.12675055311479827,0.01936020004204575,0.017476425125176123,0.020593495801989974,0.18473153501331074,0.17471285628544417,0.197738830613638,0.38921584639438356,0.34643969522702983,0.4103898059588105,0.20968048274517054,0.20561016350984573,0.21079349411385392,2.9189700707989405e-05,2.9189700707989405e-05,2.9189700707989405e-05
189,4,0.11745742464549111,0.11282468727595041,0.1252272872523877,0.01865701609404065,0.017803281292136427,0.01938683766419045,0.18263680580142266,0.1727021198870322,0.19554767770316733,0.40372909026288506,0.345384344766151,0.43722215713562773,0.2212900838681629,0.2128165023667471,0.23255417495965952,2.802747026289244e-05,2.802747026289244e-05,2.802747026289244e-05
190,4,0.11897342211883036,0.1162721342087996,0.12461679232327443,0.0195273326559283,0.0177242751963575,0.0204698496187559,0.1840897371519607,0.17512329597752835,0.19599233922454412,0.36432074866817643,0.3168924647522683,0.3960646097719757,0.21237225830554962,0.20718799531459808,0.21879073445286065,2.6880641367149382e-05,2.6880641367149382e-05,2.6880641367149382e-05
191,4,0.1178806080807175,0.11585899512815451,0.1216917659494956,0.01914135310045965,0.0175513091436726,0.019920452511157826,0.18312879053183365,0.17505058708726728,0.19310218048376307,0.38324070003209587,0.33050136967773924,0.41798148071594005,0.21906033158302302,0.2098078802227973,0.2372637454952512,2.5750000000000013e-05,2.5750000000000013e-05,2.5750000000000013e-05
192,4,0.1162644923102206,0.11520297801603277,0.12106567787012948,0.018518354097194552,0.017181455838913624,0.019419967535613026,0.18263792004339505,0.17550303567665737,0.19274447158340294,0.3977166024817449,0.33323303790470754,0.43985806831485685,0.22605878114700315,0.21684414893388745,0.23294448746102195,2.4636321046560534e-05,2.4636321046560534e-05,2.4636321046560534e-05
193,4,0.1171734353127438,0.11703482466333047,0.12101758248767308,0.0189255685897409,0.017736680571357775,0.0193573957871561,0.18303944466133198,0.17722956215396443,0.19215211779253988,0.3847270099031569,0.33236298026503297,0.4223769909323709,0.22012081742286682,0.21389811486005783,0.22614040651491707,2.3540367766756174e-05,2.3540367766756174e-05,2.3540367766756174e-05
194,4,0.1154303351245579,0.1144771031701449,0.11996387030999622,0.0184809386415934,0.017026245347317774,0.019321296642871424,0.18106999785843886,0.17414762315738072,0.19169645203517208,0.3976993399733061,0.3306644902443015,0.4420819865876192,0.2315484434366226,0.22201851010322568,0.23866708363805497,2.2462891272220767e-05,2.2462891272220767e-05,2.2462891272220767e-05
195,4,0.11635049722100049,0.11531693562318453,0.11959762779896002,0.0184825677473772,0.017264616119034324,0.019205553164942227,0.1823716307252851,0.1763539730926389,0.1902601876737612,0.4088941861360703,0.3507815335329205,0.4354919757598695,0.23244613834789818,0.22680516434567316,0.23475304991006848,2.1404630011522583e-05,2.1404630011522583e-05,2.1404630011522583e-05
196,4,0.11653071648104249,0.11337106863465576,0.12112715999889156,0.018314766587921902,0.0169199555733218,0.0192545339484559,0.18218941296205082,0.173338691790724,0.19267005822710215,0.3709917076402328,0.3250374160881555,0.4069179086639125,0.21363317966461182,0.21032937616109848,0.22274363785982126,2.036630926406833e-05,2.036630926406833e-05,2.036630926406833e-05
197,4,0.12039702876200985,0.11796980599257453,0.12253855625505038,0.01855717967501685,0.017193871049285575,0.01927873114532485,0.1866659372856195,0.17836919295976367,0.19422083146168384,0.3752297242242971,0.3244127147974152,0.41082197494124456,0.21974709630012512,0.215925358235836,0.22457368884767803,1.9348640643033057e-05,1.9348640643033057e-05,1.9348640643033057e-05
198,4,0.11766971116660199,0.11507999131649149,0.12254838851694132,0.0184506263505333,0.016851330159012776,0.019569208306450876,0.18313443645868976,0.17500650047967847,0.1938262861029429,0.3842194235161134,0.331079232587976,0.41928893623412367,0.21644744277000424,0.2103123962879181,0.22628033161163325,1.8352321607655915e-05,1.8352321607655915e-05,1.8352321607655915e-05
199,4,0.11733087009814175,0.11494043809549985,0.12115355468735828,0.018351946649696402,0.0169611397961674,0.019212443450955227,0.18314404854105848,0.1750008913578698,0.19273570285048675,0.3861071472020112,0.32461036061779414,0.4259261413074076,0.21748985350131986,0.20927988737821576,0.22647658629076817,1.7378034985236535e-05,1.7378034985236535e-05,1.7378034985236535e-05
200,4,0.1174308471014903,0.1137631295153933,0.12337331360759775,0.01850871418427625,0.017230085137310776,0.0191285507885554,0.1832246786973005,0.17384734889901585,0.19489078944007776,0.3982403373401426,0.3438279369093045,0.4278286123494601,0.22637964785099024,0.20800242573022834,0.24322959887129916,1.642644850315917e-05,1.642644850315917e-05,1.642644850315917e-05
