model,observation_horizon_sec,release_time_sec,available_station_count,event_count,station_mae,station_rmse,station_bias,event_mae,event_rmse,event_bias,event_abs_step_p95,station_abs_step_p95
phase47,119,125.0,158,8,0.4466868354637469,0.5694467519321308,0.3249259299019186,0.44819394338088814,0.5515833197403832,0.2910362192045992,0.02577394760873667,0.03860618060848878
phase48,119,125.0,158,8,0.5354023308734362,0.7029428766017368,0.3819466963926878,0.4169682360359436,0.5369544856487922,0.2915255496300456,0.013238910492970966,0.032253793219828804
phase39,120,126.0,158,8,0.4150759850688916,0.5090858349232086,0.045232386744029386,0.2537916184393889,0.30024921125146414,0.08479489153149333,0.034044931701915714,0.06586710416432942
phase47,120,126.0,158,8,0.44457115518365115,0.5661137060727108,0.3189499916429985,0.4333585237220442,0.5305954682320012,0.2747059075406647,0.05528106910994579,0.03527550191767866
phase48,120,126.0,158,8,0.5401466698379184,0.7071907536818586,0.38245789865533136,0.4124684265578137,0.532900417089874,0.2875368533820354,0.01822648893421718,0.03917673346838183
phase39,121,127.0,158,8,0.41408630835702775,0.505538106191171,0.028238669733803963,0.24648727288525285,0.2846001644028837,0.06717412053143834,0.04114187678205323,0.07609336046931053
phase47,121,127.0,158,8,0.44193692581975746,0.5632113799668317,0.3139192152624066,0.42570728415395276,0.5197846700907057,0.2657444449783538,0.03446100858401609,0.04464615817980933
phase48,121,127.0,158,8,0.5460799137092428,0.714178126843727,0.38594465461833327,0.4088838792511613,0.5289250108022695,0.28302559506291414,0.019130772281649777,0.04046163008508437
phase39,122,128.0,158,8,0.405725685345789,0.4956466887061747,-0.0021009685862863566,0.2383887546792126,0.26762624886204595,0.04017135331593236,0.06638985590029334,0.09729782013336986
phase47,122,128.0,158,8,0.4395188100387084,0.5608239889930435,0.31065589023784784,0.4210930306323789,0.5127900240634492,0.2603849350078792,0.020165817720202338,0.04347300710781447
phase48,122,128.0,158,8,0.5549137968951009,0.7264588028387496,0.39434226024008756,0.40921494665410263,0.5306278103919827,0.2846038910050033,0.013058413356551887,0.05264834510392893
phase39,123,129.0,158,8,0.39456554858821197,0.4841277564711808,-0.023460910771496975,0.22836974514817798,0.2538784273230945,0.019968472343486643,0.0519657919487657,0.07349788982174246
phase47,123,129.0,158,8,0.4391298432040648,0.5593246150559239,0.30995701073794074,0.4189442658942413,0.5105694560965754,0.2591183816885776,0.0200695319157774,0.04338291258468578
phase48,123,129.0,158,8,0.5665059897384835,0.7431371509901417,0.4070308304433826,0.4139751942006803,0.5344086290800403,0.2896344892500077,0.02379524925134143,0.054449908068715726
phase39,124,130.0,158,8,0.38610727760106833,0.4745412475599675,-0.027293024224811117,0.21139287481410607,0.23613224251125386,0.02082380502181813,0.051354505611482526,0.0655333039226558
phase47,124,130.0,158,8,0.44115877254496927,0.56004026846288,0.3135633347787703,0.4237634827563178,0.5160070117134012,0.26689508903919446,0.03031249404638449,0.05824591776864568
phase48,124,130.0,158,8,0.5758046293857068,0.7570214362402926,0.41849463210851195,0.424971390405234,0.5508246158552619,0.30081737184752855,0.04043541627671983,0.053906714433724905
phase39,125,131.0,158,8,0.381707751740044,0.46929054744526055,-0.01716608410435146,0.20824156743976407,0.2357230272281682,0.02633552023481578,0.016551573692982168,0.05917910705868699
phase47,125,131.0,158,8,0.44354122484436354,0.5625716462725665,0.3192721215762877,0.4352014225511839,0.5280185950004029,0.2816925344256399,0.0519073880759497,0.054079277058837916
phase48,125,131.0,158,8,0.5809359586865747,0.7654152846096756,0.42586869785865683,0.4307725962208159,0.5593374149300601,0.30712742688448447,0.026422039828235894,0.04230286669233274
phase39,126,132.0,158,8,0.3798850697672948,0.4657435445964235,-0.008890204232205389,0.20953983176315782,0.2377614883071707,0.03343443931193946,0.015149644807413631,0.0678519879812833
phase47,126,132.0,158,8,0.4464912403950624,0.5667476440286939,0.3250031672348147,0.4357526885896481,0.5292172704910817,0.28477746637017676,0.013061977984702407,0.0515336618305121
phase48,126,132.0,158,8,0.5832578280067655,0.769644467076002,0.42887213336064284,0.4365540140755052,0.5679627004796436,0.3129631763864954,0.0229855553811225,0.03859158497785247
phase39,127,133.0,158,8,0.37756634242729437,0.4621438337122957,-0.010571532960116311,0.21930426628725763,0.24745951402852198,0.028521210298181,0.03380562139929293,0.06313630490247496
phase47,127,133.0,158,8,0.4496361954201664,0.571199044110222,0.32851714892728684,0.4351457713241641,0.5291798380840678,0.28669398236028554,0.013038945486428675,0.039527870203832464
phase48,127,133.0,158,8,0.5829664246629558,0.7693269843937324,0.4271193459348431,0.4418582678010079,0.5751714559572011,0.3173239905858294,0.019938894523745705,0.03206934187843943
phase39,128,134.0,158,8,0.37284367901777515,0.45747668402874264,-0.026114398981349277,0.2208447042189039,0.25176569715254554,0.01598804715250912,0.03220855488859854,0.07293143236835219
phase47,128,134.0,158,8,0.45190991626878435,0.5734874005414965,0.3274955799848606,0.4365394945392159,0.531893663945924,0.28924709881001764,0.012006524828267784,0.03574431952738425
phase48,128,134.0,158,8,0.5798714142940471,0.7647213506864012,0.4204315337105666,0.4441104598187242,0.5762652470799046,0.31912609567006034,0.019380259982617252,0.04117518726383034
phase39,129,135.0,158,8,0.3722119678216578,0.45580516709461816,-0.05526811690636263,0.21629862966960167,0.2534790527413232,-0.005419889976749026,0.04427465280308391,0.09869769749889205
phase47,129,135.0,158,8,0.45266987443041723,0.5731181731277819,0.3205739477971573,0.4361663756823856,0.5328696167628391,0.28720762687658474,0.02109322136943707,0.04166179312062678
phase48,129,135.0,158,8,0.5757737267930724,0.7589288090900006,0.41225482723300705,0.4425327170832053,0.5750630327446625,0.3169039563222368,0.020610940773388087,0.03840644937384665
phase39,130,136.0,158,8,0.3725887620441929,0.4551684244897127,-0.07896478950752717,0.20221660622027826,0.24825730888491057,-0.02112373693493763,0.041856021530508644,0.09302314431844949
phase47,130,136.0,158,8,0.451842418060628,0.5707482159428116,0.31061129643897206,0.43605073119124915,0.5344837078467394,0.28412569234258966,0.03090665639932241,0.057597437157032486
phase48,130,136.0,158,8,0.5691837959233657,0.7503111467201334,0.400832697748754,0.4299151316069808,0.5564702172182721,0.3035403233835222,0.04238102760365381,0.04344262959944567
phase39,131,137.0,158,8,0.3709436920244011,0.4545869284557844,-0.08610003274942513,0.19512051957283316,0.2445343812188053,-0.022581614577941833,0.025218959986960818,0.07217629301244367
phase47,131,137.0,158,8,0.45104317619350026,0.5686358811654972,0.2998266080831666,0.4325793441538527,0.5288715039557497,0.2763303052698046,0.02004522442442824,0.05639077239837351
phase48,131,137.0,158,8,0.5631893167692673,0.7430388664742789,0.39113809119031384,0.415637025772034,0.5355870455155308,0.2884602996767657,0.04277104984611166,0.04183969801988141
phase39,132,138.0,158,8,0.3684067915104501,0.45315739371380204,-0.07609999780001496,0.19421491744860342,0.2448910975553756,-0.01649785628741829,0.028115412247033546,0.06649668523760224
phase47,132,138.0,158,8,0.4487744970412352,0.5657057377879091,0.29040263150892254,0.4308588461873005,0.5233279469767647,0.2662856590359567,0.019621055097497165,0.04739590040623213
phase48,132,138.0,158,8,0.5582294670295729,0.7372589267483749,0.38360724404422547,0.4057798464900366,0.5242443922295587,0.27716648146561096,0.03495674572321334,0.03597480687355766
phase39,133,139.0,158,8,0.36723119916203034,0.45200022765484116,-0.06215911473594525,0.19117446524947967,0.23969785482176878,-0.004622198345371031,0.035370083689344994,0.06991231860075563
phase47,133,139.0,158,8,0.44654607070241753,0.562950100979548,0.2824279843603156,0.4298743330084297,0.5217607916000815,0.2614091292651134,0.016342572842553867,0.05219356197299995
phase48,133,139.0,158,8,0.554709895744667,0.7343993213898216,0.3790865379748277,0.3981609939642544,0.5150010141918228,0.26894020339073765,0.033252284678797914,0.03516706174921939
phase39,134,140.0,158,8,0.3653311914973129,0.450638289016589,-0.05515142800820529,0.18283842106342263,0.23518132398721675,-0.0008661309646209592,0.031340830530154,0.050114995966594265
phase47,134,140.0,158,8,0.44447826949850333,0.5602237864215069,0.27526500658311465,0.4304087246337458,0.5245886817657622,0.2600064053969082,0.03395361596763759,0.043550457863601205
phase48,134,140.0,158,8,0.5533907380143808,0.7350100245473669,0.3775602256467286,0.39457210244057783,0.5140565897084295,0.2647267528296645,0.02879189177092599,0.034592478686390045
phase39,135,141.0,158,8,0.3638388367244409,0.4497351849502372,-0.054891595623186365,0.17599159834182754,0.23470504097645092,-0.0007868100339302186,0.030569788887184705,0.05107987502105682
phase47,135,141.0,158,8,0.4426035058930159,0.5584699488931764,0.26880239765420233,0.4379607975869868,0.535209559377771,0.26410401838225717,0.05166123440215872,0.04507092774918236
phase48,135,141.0,158,8,0.5548435385743993,0.7383568506793446,0.37855637958593497,0.3949829140924668,0.5139474361754278,0.2629631835984283,0.015639234339433677,0.03558035505051356
phase39,136,142.0,158,8,0.3624411116873323,0.4485364067259291,-0.05889285140227721,0.17899287163462052,0.2416324516465301,-0.004675090703311291,0.023093352600964054,0.04847784323926419
phase47,136,142.0,158,8,0.4402364530714447,0.5573062146811788,0.262796925842465,0.4468006003525806,0.5499654031440302,0.2697922485410036,0.05463751185236988,0.04107618217754033
phase48,136,142.0,158,8,0.5585746150596299,0.7440104042982668,0.38164797307421844,0.39545886836540145,0.5135556392853878,0.26314190222489,0.011299665521232866,0.035985652924726
phase39,137,143.0,158,8,0.35906313499924464,0.4458515908388366,-0.06349593697116344,0.18172312957748427,0.25050478625949985,-0.005378010855353499,0.026832631160873213,0.04836862724198202
phase47,137,143.0,158,8,0.437115727783198,0.5559561479191969,0.2567909292033294,0.4441893259753118,0.5493647217627888,0.2660806113200904,0.01747909300332555,0.042254737185284025
phase48,137,143.0,158,8,0.5625859417095556,0.7498751880268784,0.3847928909938279,0.39462061364894463,0.5109375025964513,0.2611147217365716,0.006715784895945907,0.03569415182572141
phase39,138,144.0,158,8,0.3574575614726588,0.4439550804501113,-0.07068950858308487,0.18708692171119656,0.26398869817106374,-0.005892493722245762,0.040808411775015985,0.04856276992481085
phase47,138,144.0,158,8,0.43567865060451244,0.5556850488101059,0.2545786693369369,0.44137386131068923,0.5477059381977462,0.2631042454989587,0.012346508235001072,0.04377855746859677
phase48,138,144.0,158,8,0.565470311557451,0.7542701678905075,0.3857649895927682,0.39090335722245617,0.5045865629426968,0.2547128582390431,0.026804483228689766,0.03461863784877118
phase39,139,145.0,158,8,0.3554488606754825,0.44265757245670007,-0.07919717905563393,0.19235080558327944,0.2835815002112974,-0.0051545647990449694,0.05784808149492083,0.06016315903250057
phase47,139,145.0,158,8,0.43564817656245947,0.5559046902746159,0.25665177867449884,0.43725595220876334,0.5436499535850042,0.26105348998657485,0.026769382953613474,0.03507163233403289
phase48,139,145.0,158,8,0.5669064893234207,0.7567363423953758,0.38433256433941826,0.3877983396403767,0.5005042721687561,0.25005847122742864,0.039474241229181736,0.036701013770330304
phase39,140,146.0,158,8,0.3564029463481659,0.44304669717664136,-0.08803417245748806,0.20890335538151827,0.313463706926922,-0.0030505504635307545,0.0618686612361557,0.08122233653254847
phase47,140,146.0,158,8,0.43725197645640523,0.5582396531782838,0.2614219254786623,0.4393382158262843,0.5485694546179324,0.2669859097213866,0.019874031332253447,0.03891765476052625
phase48,140,146.0,158,8,0.5672841552664311,0.7581930702097368,0.38186614479913944,0.3895611546197132,0.5021300689359331,0.24821223716635143,0.03148409428978875,0.030852748168743154
phase39,141,147.0,158,8,0.35813336009951646,0.44405214233193446,-0.09564198776183071,0.22693427205974115,0.34721233848517563,0.002861336087336408,0.06905221524854163,0.07227158333901099
phase47,141,147.0,158,8,0.4383676571890382,0.5593447132433317,0.26297954427534087,0.44199346414386964,0.5557501708234881,0.27567754309521253,0.017830207998082458,0.036757106424132734
phase48,141,147.0,158,8,0.565915605563076,0.7575502099059505,0.37763127349342807,0.3884757279798363,0.501913372336718,0.2461828038469751,0.03161576502456671,0.030820488261971042
phase39,142,148.0,158,8,0.35731071738827114,0.443456910258483,-0.09692638077575627,0.23298230238978868,0.3600669677161255,0.013247866130139285,0.03972833658782807,0.07241252397042858
phase47,142,148.0,158,8,0.43810260344160756,0.5580483674585931,0.26085549175038036,0.4444442110473139,0.5595695211364998,0.27964045330570975,0.025013953767580328,0.03295309435924598
phase48,142,148.0,158,8,0.5612208836557273,0.7524725155574238,0.3703869555470819,0.3801989711192686,0.4926397046364929,0.24006278911977175,0.03426983808110985,0.038402055351689064
phase39,143,149.0,158,8,0.35499358226586686,0.4428925622328491,-0.09234774460870743,0.2323805635698869,0.35997532555187794,0.01875123297702619,0.035632095360849846,0.06686960770696239
phase47,143,149.0,158,8,0.4353229248532568,0.5539506699007964,0.25574698356881065,0.4374435776899632,0.5526498969650095,0.2794913207891767,0.032567582320028876,0.034046086802391705
phase48,143,149.0,158,8,0.5538411892674029,0.7432964691985277,0.36104397115275627,0.3721706771578046,0.4821816592857047,0.23083888946928122,0.03544747216066505,0.04089159608834914
phase39,144,150.0,158,8,0.35157692334958185,0.4422486259943519,-0.08495771047696911,0.2234002628831998,0.35564495555246617,0.027711506881282877,0.04893671138396046,0.054748769855487434
phase47,144,150.0,158,8,0.43055236593868274,0.5479480895105813,0.24948336330646756,0.4339783476648248,0.5493119000871801,0.28061672148914096,0.024538726489296267,0.03620390724627712
phase48,144,150.0,158,8,0.5448954601139679,0.7321927118529874,0.35146947585144267,0.3659489123137126,0.47375325237384586,0.22350108904454868,0.02559442336941355,0.038354406432802524
phase39,145,151.0,158,8,0.3484388152332058,0.4415061584487582,-0.082599983162083,0.21148605732800219,0.34822660344592027,0.03426867124396593,0.04764822862646218,0.048837824526753205
phase47,145,151.0,158,8,0.42557129832158475,0.5419726736499899,0.2438014773522922,0.42983357510943554,0.542752620649199,0.27887958643264077,0.024016058035621363,0.042003400635937466
phase48,145,151.0,158,8,0.5360781402653496,0.7214171560802812,0.34279350235779976,0.36158390887828484,0.46670112862671437,0.2189733171339736,0.017297334654218094,0.03838814602173253
phase39,146,152.0,158,8,0.3462605682906139,0.44007155889429544,-0.09039528133174879,0.20750911457877863,0.34130703297633674,0.03058112770915722,0.025148575135954143,0.05118204399396511
phase47,146,152.0,158,8,0.42091311856094515,0.5366556724739342,0.238672355772773,0.4260126065150701,0.5351994293402162,0.2743260044480421,0.01965354509642591,0.039566610182423224
phase48,146,152.0,158,8,0.5289799857404274,0.7129773817874244,0.3361488855548478,0.3592897897883076,0.4636989091738885,0.21666251623334154,0.0072813460990086565,0.035180798666080704
phase39,147,153.0,158,8,0.34596861255542527,0.43880793086226516,-0.11167264206528163,0.21611586334492372,0.342938754444082,0.016182261144897292,0.05183040851903645,0.08684934810065419
phase47,147,153.0,158,8,0.41675928626774517,0.5322784144067855,0.234786629538296,0.42593983674745006,0.5333294922207831,0.27266806387276654,0.007134980013163038,0.03959873837681189
phase48,147,153.0,158,8,0.5233248172917754,0.706197985398755,0.33099795635872425,0.3554771304531401,0.4568121704564931,0.21249512632256407,0.015667376396962578,0.03166927783664164
phase39,148,154.0,158,8,0.34779474527059373,0.4389392894916586,-0.1379182897761563,0.22301530198363462,0.3417934513759688,-0.0006068408180460727,0.0490012189201117,0.09996771679658928
phase47,148,154.0,158,8,0.4125051214958887,0.5285365352885815,0.23112675627141563,0.4272762248918154,0.5334884198038755,0.2711851884748617,0.0066970519814467,0.03996843503707386
phase48,148,154.0,158,8,0.5176689773749542,0.6996631696084586,0.32643219077826086,0.35080050466554524,0.44489218379083617,0.20407859556545416,0.02940796317772379,0.030759459740252293
phase39,149,155.0,158,8,0.3488585910844595,0.43893881673559376,-0.1516186701900714,0.2141958107940657,0.32009719414752796,-0.01362127785840428,0.05587969472961617,0.08432044531690792
phase47,149,155.0,158,8,0.4100721325800372,0.5253934210987027,0.2267651670735475,0.4248806874530492,0.5301513593854282,0.2668945216349553,0.017095369172785483,0.0319404425825693
phase48,149,155.0,158,8,0.5114919344985668,0.6927381349886708,0.3213188185885886,0.34708218438068406,0.4367367765161345,0.19713268274209905,0.020290609805708203,0.03248694108143311
phase39,150,156.0,158,8,0.3452175110541822,0.4352125941782148,-0.14797023826915337,0.21100802241882988,0.30843386412354534,-0.01364487667512082,0.02642214154158262,0.06688414516158536
phase47,150,156.0,158,8,0.4069805417059734,0.5215809224245932,0.22128880626623929,0.4229990534450655,0.5261031371586555,0.2603959016328766,0.017823800007683615,0.03064918838027651
phase48,150,156.0,158,8,0.5046875430533252,0.6850849884521193,0.31510030241048703,0.3433312099811934,0.4300447718573022,0.19233165751719694,0.018169909530064653,0.03505729068982265
phase39,151,157.0,158,8,0.33876982886453283,0.42783446396020397,-0.12897576465454064,0.20844459747768718,0.30015936549319155,-0.002626022440311404,0.03728022560195699,0.07521166080059842
phase47,151,157.0,158,8,0.4035967822954712,0.5174820536085936,0.21579251786146308,0.4224740281430557,0.5236781875415366,0.25498662866171284,0.009693348193420182,0.030207234715594264
phase48,151,157.0,158,8,0.49763383209967055,0.6767090664646422,0.3083339005542447,0.3375091487019761,0.42204966785298004,0.18799369010246925,0.018414906765757345,0.03680545696830482
phase39,152,158.0,158,8,0.33231731042783125,0.42136822496789794,-0.10422670593132037,0.20529504859368697,0.28982202828196635,0.007340285161659188,0.03570453605487862,0.10501011813159586
phase47,152,158.0,158,8,0.4007651770571062,0.5137313538606028,0.2114824058219049,0.4231447520118745,0.5242700557001084,0.25264687490705606,0.00905780069780193,0.03109112740493188
phase48,152,158.0,158,8,0.4906806119358032,0.6687162483316281,0.30244550335000187,0.33289067273222717,0.41407984101512635,0.18277357527798577,0.01853855116927256,0.03494784606382578
phase39,153,159.0,158,8,0.3269665656579797,0.41719613948382395,-0.07944834838450031,0.20406791540391378,0.2794614971573112,0.01775563946766212,0.04595100706463685,0.09114006292135762
phase47,153,159.0,158,8,0.39806870364268193,0.5102288636581798,0.20977383463412425,0.42884378039415294,0.5316512851422853,0.25600097659549514,0.016292321156508468,0.03759861503682605
phase48,153,159.0,158,8,0.48535735620225967,0.6623555728350842,0.29874063348968233,0.329402088464129,0.40790889661116353,0.1792722303053541,0.015307206344460852,0.03277017676586855
phase39,154,160.0,158,8,0.3245477047938632,0.41482370392393886,-0.05942149349078015,0.19907164334278082,0.2641130078650349,0.028482701193208948,0.056635923617473515,0.07141825086887761
phase47,154,160.0,158,8,0.3930662552822522,0.504134831500794,0.21442300297308542,0.43644406264857416,0.5420695896062435,0.2628310676944474,0.024855296692605396,0.048362116413060666
phase48,154,160.0,158,8,0.48305331810884033,0.6591792094974398,0.2982898113388017,0.3281007779577034,0.405494803451345,0.1800469986383335,0.012874694540243502,0.02664601691583446
phase39,155,161.0,158,8,0.32674131849586957,0.41253834808996215,-0.04595736794223327,0.19855187197923574,0.2581737754748572,0.042320576978848945,0.0667218521268662,0.09459625191063514
phase47,155,161.0,158,8,0.390641664762043,0.5035997090824108,0.2230291852854101,0.43925445738822266,0.5463200722752073,0.2672111581737917,0.016169689846642566,0.04513283443262665
phase48,155,161.0,158,8,0.4846536760723271,0.6602929815159142,0.3014637704671478,0.33191141496947596,0.4090167508377865,0.18596495024016213,0.026771449873223382,0.025764775296241247
phase39,156,162.0,158,8,0.32457921817880814,0.4088327231388617,-0.03820290303352685,0.19640168634811717,0.25640952245398707,0.06012659368391515,0.08259650157202966,0.06712901462438997
phase47,156,162.0,158,8,0.3929056447503294,0.5071198456224433,0.22959785698718757,0.4333786574340721,0.5419931654031106,0.26747907639141344,0.014525016230358907,0.044012316800565505
phase48,156,162.0,158,8,0.4879283087563404,0.664436915479524,0.3067476835995188,0.3395448469900799,0.4165198500258369,0.19311456018697437,0.03275540123053322,0.02613484123945933
phase39,157,163.0,158,8,0.32290858217354396,0.4054201706476217,-0.03619412396295579,0.19604780765458385,0.2520221581196236,0.0518802357807856,0.01725045987908893,0.061059971161724756
phase47,157,163.0,158,8,0.39626381478510936,0.5111798639359187,0.23569725617302067,0.4270055624996827,0.5380475913294447,0.27112316700533357,0.024355154817863357,0.043272454888751546
phase48,157,163.0,158,8,0.4896860441589411,0.6672372003791869,0.3104686976669421,0.34455663050182683,0.4219035914348934,0.1966199493807108,0.020627884207865623,0.028538550239412434
phase39,158,164.0,158,8,0.32032668942426584,0.40391537238596265,-0.042017839556338143,0.18886229031385848,0.2403668204296141,0.04455386304612008,0.02876242030060023,0.054160403605806054
phase47,158,164.0,158,8,0.39723757812149063,0.5121774592088515,0.23827262761626086,0.4226702122601069,0.5313515468094261,0.27009209698739167,0.01538395942308628,0.03679251377863398
phase48,158,164.0,158,8,0.48756504038279525,0.6653205300903153,0.30982687806854936,0.3442966086253013,0.4215436456440066,0.19493149932290843,0.009097497467083658,0.025324723772003926
phase39,159,165.0,158,8,0.3160069243649623,0.401560099466457,-0.055525630740844385,0.1878918102595678,0.23438688924912046,0.02904282867439012,0.03485589105247703,0.0806299889735349
phase47,159,165.0,158,8,0.39391301077835583,0.5081492016491536,0.2343316385729503,0.4169413581488146,0.5225684397069368,0.26530937577957947,0.021256199332494893,0.031108189495272325
phase48,159,165.0,158,8,0.48259377413061066,0.6599954672878486,0.3058262705985755,0.33862083261007725,0.41652873517733807,0.19133593325077447,0.01671397151038216,0.023768846081152935
phase39,160,166.0,158,8,0.31217778751109426,0.39714345684069086,-0.07036663228428,0.18945449754906685,0.23314010744421573,0.01284828001707039,0.03755407369846643,0.0887051044115336
phase47,160,166.0,158,8,0.38834736160221994,0.5013226907029299,0.22643691263851456,0.4103396035863659,0.5108949777292783,0.25584233470024464,0.029738016278388627,0.032043970917338065
phase48,160,166.0,158,8,0.4766857261328884,0.6539000914261037,0.3008745912461468,0.33379559171611617,0.4108185710147641,0.18663650486043704,0.01692949814907036,0.02960298003768207
phase39,161,167.0,158,8,0.30801888396767374,0.3912819115962039,-0.07660596832637863,0.1894516578171862,0.23265896533864625,0.006317615897546092,0.024307923961470378,0.07782315213874105
phase47,161,167.0,158,8,0.38266552519119457,0.49429492632592503,0.2178830216296628,0.4098055064641176,0.5039468102770467,0.24605174097432603,0.020044331616694097,0.031579841353720994
phase48,161,167.0,158,8,0.47016910983793236,0.6473332065672551,0.2955540251835751,0.3289211906784363,0.404038098624431,0.1806376903058674,0.02108202752164127,0.032057851594175804
phase39,162,168.0,158,8,0.30394625419649884,0.38567507964389286,-0.07291918283280413,0.1897424108357525,0.2337790664938123,0.006418400857859496,0.010787255922910076,0.06862451923289538
phase47,162,168.0,158,8,0.37729598652102553,0.48751105455917804,0.20952864593344275,0.40352376306166005,0.494212494432564,0.23679762333959287,0.022785260329171605,0.038813072002649746
phase48,162,168.0,158,8,0.4645809213293218,0.6425461549972872,0.2924235878465911,0.32324753627624503,0.39779681321262295,0.17602377041908834,0.02092309872569648,0.029208513575912594
phase39,163,169.0,158,8,0.3028453212536022,0.3827684136155231,-0.05931125506209037,0.19541634408611996,0.23958338171634702,0.011842562100928267,0.022743900020201067,0.07187330595850684
phase47,163,169.0,158,8,0.3748538436112347,0.48232260482912426,0.20295196264576212,0.39599858029321733,0.48145033163366513,0.2235614072517984,0.02246789259845001,0.03692054651766008
phase48,163,169.0,158,8,0.45882506819460106,0.6376387345996478,0.2896408038905805,0.31972540278858186,0.39162087317755945,0.16923470688319342,0.020391138318485595,0.030773286120630995
phase39,164,170.0,158,8,0.30638879718218265,0.38425588360705903,-0.04197954205669092,0.21047972296211337,0.2565508466109522,0.027585414905752614,0.07532678144674593,0.0691903484250425
phase47,164,170.0,158,8,0.3743557072594452,0.47917447704929733,0.19983101646681492,0.3877731107379686,0.469542231111239,0.2130706241094792,0.025183824376560207,0.03357770585040161
phase48,164,170.0,158,8,0.45215103292187986,0.6310525610477576,0.28562908717685326,0.31133742647082363,0.3836738866047684,0.16685981644511372,0.022528241477544463,0.03217996705881935
phase39,165,171.0,158,8,0.3089573928189879,0.38856883921238533,-0.02633487535653477,0.2128032140334497,0.26488739177082216,0.04268533263577656,0.057330154220142836,0.07937712254050228
phase47,165,171.0,158,8,0.3743068380786562,0.4770770828591105,0.19829386198829224,0.384139789923269,0.4611163482207243,0.2032748515141225,0.024650542531425356,0.03057771871640385
phase48,165,171.0,158,8,0.44660995555361077,0.6227595620081995,0.27999370678611785,0.3053590369624548,0.3747710358582859,0.16196416702504446,0.022374047997375735,0.038266292905619365
phase39,166,172.0,158,8,0.31313480059384374,0.3949381384786518,-0.012853367409917478,0.2174198934002789,0.2748915182932067,0.052716384663533455,0.040830799306117736,0.0747968688614013
phase47,166,172.0,158,8,0.37360819220892494,0.4753381169918005,0.19691542985105626,0.3826309408980163,0.45736766807902607,0.1982291008823106,0.013614251983592273,0.0333800891538632
phase48,166,172.0,158,8,0.4413256920318595,0.6140625791636969,0.2738785624505417,0.3029608446931944,0.3686365742045034,0.1569378223245046,0.0172509778040478,0.03950276118987627
phase39,167,173.0,158,8,0.31789205762336514,0.40240022058183617,0.0010140912704179662,0.21440567230205865,0.28185626467444524,0.07040594231991792,0.06501792708633819,0.07436465612517548
phase47,167,173.0,158,8,0.37241106375831723,0.4741485244121911,0.19635480725909113,0.3819140115627817,0.4561830046130425,0.2006319817931801,0.013638342634594644,0.03823004604381151
phase48,167,173.0,158,8,0.4368872224290413,0.6056488054819694,0.26810794374859775,0.3019530977457341,0.3674787378012783,0.15655064420943132,0.0026713687987233834,0.04023595880216004
phase39,168,174.0,158,8,0.3225976575281523,0.41041958607845025,0.015402590572640214,0.21036322766944793,0.28650112704015634,0.0850576174932175,0.054387886157662164,0.08180980411865836
phase47,168,174.0,158,8,0.37150882253965256,0.47398501599263854,0.1977425422577135,0.38003075701013955,0.4550014433161804,0.20391127910817586,0.014878171194115495,0.03379906515198959
phase48,168,174.0,158,8,0.43242776961197776,0.5974971811836102,0.26293984820755106,0.3004435311657051,0.3635707211760996,0.1549347075714106,0.012075604633070596,0.038798161936350176
phase39,169,175.0,158,8,0.32695211488255704,0.41594525261805926,0.025833949165319208,0.21366012694899572,0.28681326984303,0.09218214784920953,0.034763715280776826,0.06377901124257837
phase47,169,175.0,158,8,0.3715314792554695,0.47538183797801964,0.2013650356891931,0.37446320505149666,0.4524051170463082,0.20512280149683826,0.019534434630339256,0.04406516890959529
phase48,169,175.0,158,8,0.42748455072190233,0.588953679544798,0.2578714297736031,0.29596250555289094,0.3541732978660859,0.15108918233479351,0.028232526082811467,0.03534553558135373
phase39,170,176.0,158,8,0.3280141778852852,0.41687322732428783,0.029010068144482988,0.21489604867872347,0.28304970445721955,0.09323332857979727,0.017873814113873985,0.054209780268428195
phase47,170,176.0,158,8,0.3748788272447997,0.48038405906054854,0.20695667316013017,0.37817588379134226,0.45943595553428274,0.21168444690715815,0.03303952153801996,0.047665669925968775
phase48,170,176.0,158,8,0.4213414672730435,0.5795398573383226,0.2518653779861382,0.290744264512961,0.3444289824768286,0.1465691295207383,0.02755624581210412,0.03362785402328222
phase39,171,177.0,158,8,0.32826531524298747,0.4138030508340639,0.022857768162720064,0.20737042080278834,0.267877615465766,0.08062599797153547,0.0358588036211632,0.062090387335875394
phase47,171,177.0,158,8,0.38101697152651937,0.4883241879857059,0.2140044286886817,0.3827453986759062,0.465229979288632,0.21564099293870953,0.024780513572498636,0.05276777146711309
phase48,171,177.0,158,8,0.4144236793526056,0.5698950965055471,0.24488545835845396,0.2853796642146308,0.3352069732838311,0.14150541745050027,0.025034427746037327,0.0336029834669315
phase39,172,178.0,158,8,0.32359688156738964,0.40711635791501055,0.006724128714504945,0.1892623083722499,0.23789125073833375,0.055739222703964475,0.07997764381167613,0.09052201901111484
phase47,172,178.0,158,8,0.38638505307418963,0.49488114187995175,0.22092262318519745,0.38436538088109307,0.4660548047722223,0.2186619887691238,0.014759190158346449,0.047398875146040374
phase48,172,178.0,158,8,0.40776387530866354,0.5611503236616914,0.2379670933820671,0.280909318826445,0.32794307977434317,0.1368771071252609,0.020030597853621566,0.031035316787906723
