method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
released_ref_constrained,92,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref,93,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref,93,Maule2010,8.060107707977295,8.800000190734863,8.789259910583496,-0.7398924827575684,-0.7291522026062012,18,1.4164094759622479,1.0937259197235107
released_ref,93,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.07373873544643379,9.5367431640625e-07
released_ref,93,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref,93,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref,93,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref_constrained,93,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref_constrained,93,Maule2010,8.173388957977295,8.800000190734863,8.789259910583496,-0.6266112327575684,-0.6158709526062012,16,0.5590325672971748,0.848827600479126
released_ref_constrained,93,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.07373873544643379,9.5367431640625e-07
released_ref_constrained,93,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
released_ref_constrained,93,RatIslands2014,7.90000057220459,7.900000095367432,7.974172115325928,4.76837158203125e-07,-0.07417154312133789,3,0.0,0.0
released_ref_constrained,93,SandPoint2020,7.599999904632568,7.599999904632568,7.618760108947754,0.0,-0.018760204315185547,9,0.0,0.0
released_ref,94,Anchorage2018,7.099999904632568,7.099999904632568,7.046270847320557,0.0,0.05372905731201172,8,0.0,0.0
released_ref,94,Maule2010,8.096103191375732,8.800000190734863,8.789259910583496,-0.7038969993591309,-0.6931567192077637,18,1.4147540187542897,1.0454531908035278
released_ref,94,Noto2024,7.5,7.5,7.508084774017334,0.0,-0.008084774017333984,397,0.06899330417764238,0.0
released_ref,94,Parkfield2004,5.970000267028809,5.96999979019165,6.0,4.76837158203125e-07,-0.029999732971191406,11,0.0,0.0
