variant,event,station,horizon_sec,p_arrival_sec,constrained_window_sec,shape_r_window,delta_mw_window,shape_r_full,delta_mw_full
new3,Noto2024,0045,60,24.98907470703125,35.01092529296875,-0.3827267027630471,-0.06892494279640005,,
new3,Noto2024,0045,90,24.98907470703125,65.01092529296875,0.5695131619756169,0.44059569089732253,,
new3,Noto2024,0045,120,24.98907470703125,95.01092529296875,0.6749001814366804,0.6330090511967965,,
new3,Noto2024,0045,160,24.98907470703125,135.01092529296875,0.7027971934631742,0.5065643750874917,,
new3,Noto2024,0045,200,24.98907470703125,175.01092529296875,0.7465558114903336,0.39501267203716406,0.7534479294917003,0.3950550785461546
new3,Noto2024,0046,30,15.444815635681152,14.555184364318848,-0.17065062396131034,-0.06209796075709484,,
new3,Noto2024,0046,60,15.444815635681152,44.55518436431885,-0.12266953143939618,-0.17584308938892246,,
new3,Noto2024,0046,90,15.444815635681152,74.55518436431885,0.6937857602814914,0.4805826029684397,,
new3,Noto2024,0046,120,15.444815635681152,104.55518436431885,0.7075814494987372,0.4184636629661469,,
new3,Noto2024,0046,160,15.444815635681152,144.55518436431885,0.7206519800005309,0.42002999354107384,,
new3,Noto2024,0046,200,15.444815635681152,184.55518436431885,0.7332181777605667,0.4946661885556436,0.7376900098856691,0.4946903829866356
new3,Noto2024,0047,30,23.356204986572266,6.643795013427734,0.6995224507310668,0.5060695906723778,,
new3,Noto2024,0047,60,23.356204986572266,36.643795013427734,-0.6248081673450361,-0.0533181284077715,,
new3,Noto2024,0047,90,23.356204986572266,66.64379501342773,0.4204263159043357,0.3944365220792818,,
new3,Noto2024,0047,120,23.356204986572266,96.64379501342773,0.6687326586224729,0.553240696711943,,
new3,Noto2024,0047,160,23.356204986572266,136.64379501342773,0.6933269554748315,0.35083158307368745,,
new3,Noto2024,0047,200,23.356204986572266,176.64379501342773,0.7480173328318473,0.23565239156226436,0.7543912671853692,0.23570030797119745
new3,Noto2024,0048,30,30.61140251159668,0.0,,0.0,,
new3,Noto2024,0048,60,30.61140251159668,29.38859748840332,-0.4394774517554309,0.31319257418840607,,
new3,Noto2024,0048,90,30.61140251159668,59.38859748840332,0.31900328613771545,0.20358912033016008,,
new3,Noto2024,0048,120,30.61140251159668,89.38859748840332,0.6418964464309795,0.6286213808499488,,
new3,Noto2024,0048,160,30.61140251159668,129.38859748840332,0.7041100356074287,0.6030513806932332,,
new3,Noto2024,0048,200,30.61140251159668,169.38859748840332,0.7529878654141053,0.5116654615048999,0.7611159109285861,0.5117068451809308
new3,Noto2024,0049,30,27.0117244720459,2.9882755279541016,,0.5653695718282066,,
new3,Noto2024,0049,60,27.0117244720459,32.9882755279541,-0.3992104405024863,0.06060730768502065,,
new3,Noto2024,0049,90,27.0117244720459,62.9882755279541,0.5104756741935064,-0.18594868060237513,,
new3,Noto2024,0049,120,27.0117244720459,92.9882755279541,0.7459551907686258,0.1381082264581961,,
new3,Noto2024,0049,160,27.0117244720459,132.9882755279541,0.7713568341563057,-0.1668658844715054,,
new3,Noto2024,0049,200,27.0117244720459,172.9882755279541,0.786812794601755,-0.17528866332267068,0.7934155960800805,-0.1752103456868399
new3,Noto2024,0050,30,20.020750045776367,9.979249954223633,0.6880882650000113,-0.08209040125590406,,
new3,Noto2024,0050,60,20.020750045776367,39.97924995422363,-0.49848943021394815,-0.10581577436449585,,
new3,Noto2024,0050,90,20.020750045776367,69.97924995422363,0.7570896971114229,0.08959348653692256,,
new3,Noto2024,0050,120,20.020750045776367,99.97924995422363,0.7372961112506953,0.24980966586079756,,
new3,Noto2024,0050,160,20.020750045776367,139.97924995422363,0.7643654546003292,0.16053211852957627,,
new3,Noto2024,0050,200,20.020750045776367,179.97924995422363,0.7612197909171062,0.040554119757818974,0.7665048361456573,0.040598236578539115
new3,Noto2024,0051,30,14.689250946044922,15.310749053955078,-0.4282464346002907,-0.36135575291945266,,
new3,Noto2024,0051,60,14.689250946044922,45.31074905395508,-0.3826268574629496,-0.5641677929741604,,
new3,Noto2024,0051,90,14.689250946044922,75.31074905395508,0.7641325258642114,0.4492663231704439,,
new3,Noto2024,0051,120,14.689250946044922,105.31074905395508,0.737123900712779,0.3702563635200944,,
new3,Noto2024,0051,160,14.689250946044922,145.31074905395508,0.7540121613832007,0.4531531167064413,,
new3,Noto2024,0051,200,14.689250946044922,185.31074905395508,0.7556964844014096,0.4967305807990625,0.7595102222853822,0.49675353714722803
new3,Noto2024,0052,30,8.36020278930664,21.63979721069336,-0.5990941839837368,-0.6015190651953377,,
new3,Noto2024,0052,60,8.36020278930664,51.63979721069336,0.3733547450792676,0.20720422410973782,,
new3,Noto2024,0052,90,8.36020278930664,81.63979721069336,0.7602137247336433,0.43134896622589025,,
new3,Noto2024,0052,120,8.36020278930664,111.63979721069336,0.756134983485122,0.3841093854231472,,
new3,Noto2024,0052,160,8.36020278930664,151.63979721069336,0.7352570605039754,0.43743127934030923,,
new3,Noto2024,0052,200,8.36020278930664,191.63979721069336,0.7243207944719077,0.44915199745373524,0.7267735733283984,0.44916421769438397
new3,Noto2024,0054,30,13.617803573608398,16.3821964263916,-0.4023776381476054,-0.28544530593625694,,
new3,Noto2024,0054,60,13.617803573608398,46.3821964263916,-0.32036955227998687,-0.6911281711342765,,
new3,Noto2024,0054,90,13.617803573608398,76.3821964263916,0.49033674687173634,-0.45264565925200895,,
new3,Noto2024,0054,120,13.617803573608398,106.3821964263916,0.511892946912045,-0.45739350614281715,,
new3,Noto2024,0054,160,13.617803573608398,146.3821964263916,0.4753127152992524,-0.6588088720643936,,
