method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
released_ref_constrained,15,Chignic2021,6.5539069175720215,8.199999809265137,8.158402442932129,-1.6460928916931152,-1.6044955253601074,1,0.0,0.0
released_ref_constrained,15,ElMayor2010,6.196491241455078,7.199999809265137,7.054410934448242,-1.0035085678100586,-0.8579196929931641,23,0.35384008911848874,0.45014190673828125
released_ref_constrained,15,Eureka2014,6.056652069091797,6.800000190734863,7.036463260650635,-0.7433481216430664,-0.9798111915588379,5,0.2112760309455223,0.24599075317382812
released_ref_constrained,15,Ibaraki2011,7.200479030609131,7.900000095367432,7.699999809265137,-0.6995210647583008,-0.49952077865600586,66,0.3502138929766189,0.4561183452606201
released_ref_constrained,15,Illapel2015,6.951005458831787,8.300000190734863,8.278295516967773,-1.3489947319030762,-1.3272900581359863,3,0.7474369184624616,0.8080184459686279
released_ref_constrained,15,Kaikoura2016,6.635583400726318,7.800000190734863,7.906265735626221,-1.164416790008545,-1.2706823348999023,6,0.22814890668762894,0.39914870262145996
released_ref_constrained,15,Kilauea2018,6.566892147064209,6.900000095367432,6.959524631500244,-0.33310794830322266,-0.39263248443603516,15,0.07830783328280456,0.08527326583862305
released_ref_constrained,15,Kumamoto2016,6.908275604248047,7.0,6.987936019897461,-0.09172439575195312,-0.07966041564941406,89,0.35022484973494616,0.48102569580078125
released_ref_constrained,15,Lefkada2015,6.42761754989624,6.5,6.584547519683838,-0.07238245010375977,-0.15692996978759766,3,0.10316214860893591,0.11245965957641602
released_ref_constrained,15,Melinka2016,6.988527536392212,7.599999904632568,7.548134803771973,-0.6114723682403564,-0.5596072673797607,2,0.28522419929504395,0.28522419929504395
released_ref_constrained,15,Mentawai2010,6.396415710449219,7.800000190734863,7.852694034576416,-1.4035844802856445,-1.4562783241271973,4,0.21610559683174932,0.22184431552886963
released_ref_constrained,15,Miyagi2011B,6.581582546234131,7.099999904632568,7.146298408508301,-0.5184173583984375,-0.5647158622741699,10,0.3434027512432556,0.5656697750091553
