method,observation_horizon_sec,event,mw_pred_median,mw_catalog,mw_stf_native,error_vs_catalog,error_vs_stf_native,n_stations,pred_std,pred_iqr
final,28,ElMayor2010,7.3239665031433105,7.199999809265137,7.054410934448242,0.12396669387817383,0.26955556869506836,84,0.3027198900749933,0.42887771129608154
final,28,Eureka2014,7.116141319274902,6.800000190734863,7.036463260650635,0.31614112854003906,0.07967805862426758,15,0.11941285776613118,0.11560320854187012
final,28,Ibaraki2011,7.711085319519043,7.900000095367432,7.699999809265137,-0.18891477584838867,0.01108551025390625,507,0.36201562369823187,0.5070781707763672
final,28,Illapel2015,7.810033321380615,8.300000190734863,8.278295516967773,-0.48996686935424805,-0.4682621955871582,24,0.36934659606373654,0.5209373235702515
final,28,Kaikoura2016,7.477916955947876,7.800000190734863,7.906265735626221,-0.3220832347869873,-0.4283487796783447,32,0.3080071056246608,0.4245433807373047
final,28,Kilauea2018,7.138234615325928,6.900000095367432,6.959524631500244,0.2382345199584961,0.1787099838256836,15,0.07411892256927859,0.09216070175170898
final,28,Kumamoto2016,7.131159782409668,7.0,6.987936019897461,0.13115978240966797,0.14322376251220703,161,0.38977790192069073,0.6027517318725586
final,28,Lefkada2015,6.491783142089844,6.5,6.584547519683838,-0.00821685791015625,-0.09276437759399414,3,0.19669500014512234,0.2375931739807129
final,28,Melinka2016,7.732685089111328,7.599999904632568,7.548134803771973,0.13268518447875977,0.18455028533935547,5,0.24638209025152433,0.2741966247558594
final,28,Mentawai2010,7.2133917808532715,7.800000190734863,7.852694034576416,-0.5866084098815918,-0.6393022537231445,9,0.3606901543093363,0.6093482971191406
final,28,Miyagi2011A,7.586371898651123,7.300000190734863,7.2601847648620605,0.28637170791625977,0.3261871337890625,84,0.2749112349002568,0.3206394910812378
final,28,Miyagi2011B,7.577229261398315,7.099999904632568,7.146298408508301,0.47722935676574707,0.43093085289001465,46,0.4250665840623935,0.8301438093185425
final,28,Nepal2015,7.704712152481079,7.800000190734863,7.9343438148498535,-0.09528803825378418,-0.22963166236877441,6,0.2989958171904299,0.4210268259048462
final,28,Nicoya2012,7.54929256439209,7.599999904632568,7.513957500457764,-0.050707340240478516,0.03533506393432617,9,0.15478725283705505,0.19879627227783203
final,28,Simeonof2020,7.783617973327637,7.800000190734863,7.865213871002197,-0.016382217407226562,-0.08159589767456055,19,0.25819356614860894,0.3311135768890381
final,28,Tehuantepec2017,7.951865911483765,8.199999809265137,8.14512825012207,-0.24813389778137207,-0.19326233863830566,4,0.20449482715604747,0.2683159112930298
final,28,Tohoku2011,8.095749378204346,9.100000381469727,9.031342506408691,-1.0042510032653809,-0.9355931282043457,688,0.31326729838401546,0.36561083793640137
final,28,nc73821036,6.661444664001465,6.400000095367432,6.360384464263916,0.2614445686340332,0.30106019973754883,9,0.18589914859108791,0.32636499404907227
final,28,us6000ah9t,7.4429030418396,7.400000095367432,7.415288925170898,0.04290294647216797,0.027614116668701172,5,0.17524121614988478,0.12568902969360352
final,29,2013p543824,6.72420072555542,6.5,6.545749664306641,0.22420072555541992,0.1784510612487793,8,0.15526032820833077,0.23471403121948242
final,29,2013p613797,6.827757835388184,6.5,6.6639580726623535,0.3277578353881836,0.16379976272583008,10,0.28269883705903376,0.22316741943359375
final,29,2021p169083,7.498103618621826,7.199999809265137,7.435434818267822,0.29810380935668945,0.0626688003540039,10,0.14767590419026122,0.26465392112731934
final,29,Aegean2014,6.974870920181274,6.900000095367432,7.039112091064453,0.07487082481384277,-0.06424117088317871,4,0.20424829868141411,0.22413015365600586
final,29,Chignic2021,7.928374290466309,8.199999809265137,8.158402442932129,-0.2716255187988281,-0.2300281524658203,41,0.2736515646346347,0.2515377998352051
final,29,ElMayor2010,7.287178039550781,7.199999809265137,7.054410934448242,0.08717823028564453,0.23276710510253906,84,0.2973364907389694,0.41896963119506836
final,29,Eureka2014,7.072885036468506,6.800000190734863,7.036463260650635,0.2728848457336426,0.036421775817871094,15,0.11030634049747266,0.1004493236541748
final,29,Ibaraki2011,7.682977199554443,7.900000095367432,7.699999809265137,-0.21702289581298828,-0.01702260971069336,507,0.3668656290706387,0.5069153308868408
final,29,Illapel2015,7.791658401489258,8.300000190734863,8.278295516967773,-0.5083417892456055,-0.4866371154785156,24,0.3616873181667343,0.5535314083099365
final,29,Kaikoura2016,7.474804639816284,7.800000190734863,7.906265735626221,-0.3251955509185791,-0.4314610958099365,32,0.2844312401663248,0.42829883098602295
final,29,Kilauea2018,7.11603307723999,6.900000095367432,6.959524631500244,0.2160329818725586,0.1565084457397461,15,0.06776960614285527,0.07045483589172363
